ResponseIdHash,Q14_4,code1,code2,code3,code4
fb232fe05988561afe58279f6bbb1e7b,Gave the wrong data because the scientific evidence and results would be skewed and inaccurate ,incorrect-ai-output,misinformation,hinder-science,
8dfb97926b6b7f01d195d78d9d57d715,Created print advertisements that lacked organic feeling.,lower-quality,damaging-creativity,,
912469ebd49b69578329dd904454aeb4,Children would not receive a proper education.,impede-learning,,,
4d1bc0230a89034c3956db71249c07c0,Said something was falsely true or untrue,misinformation,,,
4c07febef04fd5d0c4cf9c3f4f83e177,"Causing unexpected costs, building problems, etc",general-harm,financial-disturbance,,
77a9cd53417307bf6c3e513690730fc3,gave me incorrect information or inappropriate information,incorrect-ai-output,misinformation,,
173d6c4c691bf7706b856eace33f6c8e,people use it for malicious tasks,aid-criminal,hacking-risk,,
a9da1febbc3bcb97d7dc7012e0db07f1,Glitched ,na,,,
9e4f19e2e6f2c7231db2d45db757d334,"IF it didn't do it right, it could give out false information",misinformation,,,
c5b37cc2b9e7afd3b8bd36992703f159,Could have a negative impact on users,general-harm,,,
4d6ac74857368d235a6f43ec5f9b1e18,failed procure a useful response. It would just add stress to the persons life because it is not helpful. ,incorrect-ai-output,mental-harm,,
2786a7ba3781fabee16e5c2095b5e165,makes harmful recommendations with over the counter medicine. ,incorrect-ai-output,hinder-medical-care,negative-health-wellbeing,
a6cc42810af8225db3834b970193861d,I don't think there would be,no-harm,,,
a636a6f4cde799a77e31fa11052b95d0,took money out of my account for things that I didn't want or need.,incorrect-ai-output,financial-disturbance,,
be3c76b02ea3ca205e2a2a22711128aa,"We no longer were actively seeking out offenders how we do now, with real people catching bad guys after it happens because we may stop even looking for them. ",overreliance,aid-criminal,,
3a38149269ebe3f0bc99bea65af0f591,was wrong because you would be learning wrong.,incorrect-ai-output,impede-learning,,
bcb9f2593721bc603fdbbd50073a5602,Created unhealthy meals,incorrect-ai-output,negative-health-wellbeing,,
c3259392956599cb69c56cf11008ab0d,"Failures in data processing or misinterpretation of information could result in incorrect conclusions, potentially leading to the pursuit of flawed scientific theories.",incorrect-ai-output,misinformation,waste-resources-or-time,hinder-science
73a53ad8225d472278f3a90795146d80,the information was critical to quick action,na,,,
a65d618d1ff12a35f7e1cb5a9245360c,Same as before. Bill would not be paid.,financial-disturbance,,,
c16e8a2b52da094d23008d2b98e5656e,made people sicker or  caused them to harm themselves by following AI info,incorrect-ai-output,negative-health-wellbeing,mental-harm,physical-harm
85e930944101cfe1424c76aef17f62a1,Doesnt get the right topic information and goes on a tangent of a different topic but right subject,incorrect-ai-output,miscommunication,,
60c597e9f4fb7b65d344c6f189d24f84,sent a user to dangerous areas. Created allergen filled plans,incorrect-ai-output,physical-harm,,
2e3a9d97346d18a27b19b6a296e0d0c3,I didn't catch it and it made my family sick. ,incorrect-ai-output,negative-health-wellbeing,,
2108aeeabb6be93fbf52fcb1401a544f,"provided inaccurate or flawed solutions, ",incorrect-ai-output,,,
be64a10d93d74ee5b4207a517da511d1,did not design or set a parameter correctly.,incorrect-ai-output,general-harm,,
86dc823a1acd400cb58358e49a38f495,Drew up  the plans wrong ,incorrect-ai-output,,,
652f4bdafe601b7f01aa20ee3aab3a2b,"it could have a negative impact if it's not analized correctly, all the work would go to the trash",incorrect-ai-output,waste-resources-or-time,,
d234eea3ad3f2612764a2387e15a8757,"provided incorrect research, diagnostic or treatment information",incorrect-ai-output,hinder-medical-care,misinformation,negative-health-wellbeing
90bb46775d6d850171a5b8b42430a8cc,If it screwed up my company's accounting perhaps people would not be paid their salaries or our contractors will not be paid. ,incorrect-ai-output,financial-disturbance,,
45a08d0a08dcc04e608acfd57ad7c811,caused panic still about hackers,mental-harm,hacking-risk,,
d25d7f72b3f148213c9441670c6f045f,"succeeded. If it were to fail in ripping away jobs, it would be a very, very good thing for humanity.",no-harm,,,
bc3aab74a5807043192f03bb37f76728,Made bad investments.,financial-disturbance,,,
c4c1b130e8c2d0da446099c82ff6fd09,"created budget deficits, or made it difficult to go back to older systems that work",overreliance,economic-disturbance,,
08e5ec80411e86b34558fb45ec25b0fa,the information is ignored by workers,na,,,
50b9f2f7b68fb67912f3fdbaad6a55ae,Gave wrong info such as I needed an insulin shot when I didn't.,incorrect-ai-output,hinder-medical-care,negative-health-wellbeing,
4ba7f92e249b5423c7b0600877db212b,"As i said before, it could introduce unexpected tax audits to occur for misappropriated tax returns. It could suggest outright unaffordable insurance plans with no coverage the user needs.",incorrect-ai-output,financial-disturbance,economic-disturbance,
cf0ff84c4c8c902fed4312f79452badd,"If it wasn't maliciously used, and if it just failed to do the task, it could negatively impact things like if there's a deadline or a certain date of these things for climate change, I had to be thought of. or implemented in it did not complete the task and failed to do so It could have many negative consequences across the board as far as like let's say, for example, it was making a invention to do with some of the natural disasters in the world and then say it failed to do that in these natural disasters happen. We don't have the right things implemented and put in place to save people's lives and people die.",incorrect-ai-output,waste-resources-or-time,physical-harm,environmental-harm
b026a6f3c2454afd9011269e82efdaa9,gave someone the wrong information and they took action based on that,incorrect-ai-output,misinformation,,
775fc4ef46bfe901520ca2220f12a670,were to be used to break into home security systems.,data-security-privacy-risk,aid-criminal,hacking-risk,
813b00e7390edb62fa6144e0eeed39a7,misinterpreted information and offered guidance that inadvertantly created ahramful product or hurt sales.,incorrect-ai-output,general-harm,financial-disturbance,
da687c495c21bfb09dab1d123509102b,suggested poor information that misled users inti thinking it was good information could give tech-X a bad reputation,general-harm,misinformation,distrust-ai,
016ede1805476bb449b4896e129ae249,"Its applicability could be distorted, creating substitutions of people without proper authorization and control.",data-security-privacy-risk,unqualified-accessibility,,
e680b3a6bc63e69156914eeda737b87f,gives wrong answers instead,incorrect-ai-output,,,
d8209eed05a7b72f0293300141cac6f9,provided false or harmful information,misinformation,mental-harm,,
c823a619b09d8ff77b93705d8ea953e5,lead to even worse problems or potentially failed to solve issues fast enough ,incorrect-ai-output,general-harm,waste-resources-or-time,
89daafefcd2ab4dfb00694fe1b72e580,The wrong medicine was prescribed,incorrect-ai-output,hinder-medical-care,negative-health-wellbeing,
dce941be0f502dc139c2ef2791afaf8c,Failed to complete payments for necessary services ,incorrect-ai-output,financial-disturbance,,
9146c451934beaa6231caf4263098684,They will not be able to do anything without the assist,overreliance,,,
a9ef8ecb963364bd7b9f58b912e2e743,Failed to perform the intended task,incorrect-ai-output,general-harm,,
0584811d80b0119249f2b2885bf9baa8,"It could result in flawed research, inaccurate conclusions, and misguided decisions.",incorrect-ai-output,misinformation,waste-resources-or-time,hinder-science
24cea6b23501d18238808d061783ee4e,gave unintended faulty results.,incorrect-ai-output,,,
09496ad80015802ae2d8d2c4da1b6458,It will make people less worthy,general-harm,,,
2e9a89910561e687c74d147f8955b70f,exploited these people or breached their privacy.,data-security-privacy-risk,,,
5a1723f419c7897061a965269996cd62,"Inaccurate translations or a lack of cultural context could lead to misunderstandings in conversations, causing embarrassment, frustration, and even damage to relationships.",incorrect-ai-output,mental-harm,miscommunication,social-isolation
6500b32e2e0051c709b8fddf20103634,Caused a loss of hope that all our diseases will be cured. ,mental-harm,distrust-ai,,
8de39501262d7562cc5d2a456a250049,used the available data to make poor financial decisions.,incorrect-ai-output,financial-disturbance,,
909e480e6e6cc5be84b7a6772883e24e,"causes customer interactions to be negative, it will negatively effect customers and the business.",negative-health-wellbeing,mental-harm,business-use,
ce09d3badff9e7808cf77cf1d47b4e3a,"is not able to effectively and consistently carry out its intended functions, particularly when used to automate or support medical diagnostics and treatment developments. Misdiagnoses, ineffective therapies, and the omission of important medical information can all happen in these situations, delaying the provision of appropriate care, resulting in pointless procedures, and endangering patient safety. This may lead to poorer health outcomes, a decline in confidence in AI-powered medical help, and difficulties for medical staff in correcting mistakes. All things considered, Tech-X 10's inability to meet its goals and progress medical diagnosis and treatment might endanger patient safety.",incorrect-ai-output,hinder-medical-care,negative-health-wellbeing,distrust-ai
e4a0ced935d41130e3788b69211d59ba,Is not instructed well enough to meet the needs of the users.,incorrect-ai-output,general-harm,,
acdc08e8037f2a8557eb4f2a62f65d9a,Tech-X/Tech-X 10 gave incorrect information or was negligent in watching the person that caused harm to the person or group of people.,incorrect-ai-output,general-harm,physical-harm,
9d6b7af26a99778deb0a58c4a23ed14d,Not too much. We can live with out it.,no-harm,,,
25c8248277437c120f8f1abe62bab220,Improperly handled important data.,data-security-privacy-risk,,,
6b1b44df09b0c95d52775e0cd92f5eec,was the sole source,na,,,
da5798f5fac7da2ca161d7e0e6d01fe7,Were to be used as if it were giving accurate data.,na,,,
08d9c8047b0f324e92053236a83d382d,stopped the working mechanisms needed to convert salt water into purified water.,incorrect-ai-output,hinder-medical-care,negative-health-wellbeing,physical-harm
88d76a15b18b8f63bcd5c21e17e1ba6e,"generated incorrect financial projections, missed crucial factors, or provided inadequate advice",incorrect-ai-output,misinformation,financial-disturbance,
6f627669473d98e6a5799dd7d6c0931b,How data is perceived or gathered,na,,,
093711c3e6d5a0bfdea2dcace9901e24,provided misinformation,misinformation,,,
b71ce395b1c49b2af3db94484fcff5b8,Took money out of people’s pockets and caused a loss of jobs. ,financial-disturbance,economic-disturbance,human-labor-replacement,
